"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","#Celtics lead #Sixers by 1 after first. 

22-21",FALSE,0,NA,2018-05-07 22:32:21,FALSE,NA,"993619574330396673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GuyBostonSports",0,FALSE,FALSE,NA,NA
"2","Boston 22 - Phila 21 - Fin 1er QT
Brown 5min 5pts
Celtics 26% au tir (6/20)
Embiid 5pts 5rebs
Redick 7pts",FALSE,0,NA,2018-05-07 22:32:21,FALSE,NA,"993619573424435201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bente_ben",0,FALSE,FALSE,NA,NA
"3","Let‚Äôs go Celtics.",FALSE,0,NA,2018-05-07 22:32:20,FALSE,NA,"993619570446528514",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TendentiousG",0,FALSE,FALSE,NA,NA
"4","if Larkin is hurt I‚Äôll be LIVID.. #Celtics",FALSE,0,NA,2018-05-07 22:32:20,FALSE,NA,"993619567653027840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","echoesofniall",0,FALSE,FALSE,NA,NA
"5","@celtics make it happen https://t.co/OJifi348Ep",FALSE,0,"celtics",2018-05-07 22:32:20,FALSE,NA,"993619567200079874","18139461","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","R_Gmcfly",0,FALSE,FALSE,NA,NA
"6","It‚Äôs really great that I can definitely 100% be watching this very important #celtics game right now and have nothi‚Ä¶ https://t.co/9kz6yW6KzR",FALSE,0,NA,2018-05-07 22:32:19,TRUE,NA,"993619566331879424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BretEditor",0,FALSE,FALSE,NA,NA
"7","@demas6Basket Notaste que cuando lo tuiteaste..hubo un run de los celtics?",FALSE,0,"demas6Basket",2018-05-07 22:32:19,FALSE,"993616477264777222","993619565035835397","1575870144","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","camilo_lc",0,FALSE,FALSE,NA,NA
"8","#Celtics",FALSE,0,NA,2018-05-07 22:32:18,FALSE,NA,"993619560719896576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","n00b_Cactus",0,FALSE,FALSE,NA,NA
"9","Los celtics y la lesiones una historia de amor duradera",FALSE,0,NA,2018-05-07 22:32:18,FALSE,NA,"993619559293779969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KinderPablo17",0,FALSE,FALSE,NA,NA
"10","#Celtics couldn‚Äôt buy a bucket and they are up 1 in a closing game. I will take that. #CUsRise #ItsNotLuck",FALSE,0,NA,2018-05-07 22:32:17,FALSE,NA,"993619554524975107",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThisIsJayPratt",0,FALSE,FALSE,NA,NA
"11","Celtics lead by 1 after one quarter. It wasn't pretty for anyone. JJ Redick leads the game with 7 points.",FALSE,3,NA,2018-05-07 22:32:14,FALSE,NA,"993619543913304064",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Liberty_Ballers",0,FALSE,FALSE,NA,NA
"12","Tatum comes out the game and Celtics look so ugly on offense.",FALSE,0,NA,2018-05-07 22:32:14,FALSE,NA,"993619543133229058",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Real_Pat_S",0,FALSE,FALSE,NA,NA
"13","End of 1Q: #Sixers 21 - #Celtics 22",FALSE,0,NA,2018-05-07 22:32:13,FALSE,NA,"993619540138516480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SixersNews0719",0,FALSE,FALSE,NA,NA
"14","@celtics If we sweep 76ers with our g league team brad stevens needs to be immediately inducted into the HOF. 

#CELTICS",FALSE,1,"celtics",2018-05-07 22:32:12,FALSE,"993619509880803330","993619537168756737","18139461","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realaronwicz",0,FALSE,FALSE,NA,NA
"15","#Celtics lead the 76ers 22-21 after the first quarter. Brown and Tatum with 5 points apiece. #LetsGoCeltics",FALSE,2,NA,2018-05-07 22:32:11,FALSE,NA,"993619532748083201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CelticsNewsNBA",0,FALSE,FALSE,NA,NA
"16","i think Cavs and Celtics series goes 6 and same with Warriors and Rockets. Cavs vs Warriors finals, Warriors either‚Ä¶ https://t.co/aFfVu4jLcF",FALSE,0,NA,2018-05-07 22:32:11,TRUE,NA,"993619531426910208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","216wee",0,FALSE,FALSE,NA,NA
"17","K√∂t√º oynadƒ±ƒüƒ±mƒ±z √ßeyreƒüi 22-21 √∂nde kapattƒ±k. 

#Celtics",FALSE,0,NA,2018-05-07 22:32:09,FALSE,NA,"993619524489564160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Celtics_Tr",0,FALSE,FALSE,NA,NA
"18","Celtics winning it all next year",FALSE,0,NA,2018-05-07 22:32:08,FALSE,NA,"993619517539577857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tony_corrieri",0,FALSE,FALSE,NA,NA
"19","If the Sixers get swept by a Celtics team decimated with injuries is Sam Hinkie still a genius or nah?",FALSE,0,NA,2018-05-07 22:32:07,FALSE,NA,"993619516046229504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrisJOShea",0,FALSE,FALSE,NA,NA
"20","End of Q1: Celtics 22, Sixers 21

Tatum/Brown: 5pts apiece
Baynes: 4pts, 1blk",FALSE,63,NA,2018-05-07 22:32:06,FALSE,NA,"993619509880803330",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","celtics",26,FALSE,FALSE,NA,NA
"21","Get the Brooms out. Lets go #Celtics",FALSE,0,NA,2018-05-07 22:32:06,FALSE,NA,"993619508731445255",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SakoNajarian1",0,FALSE,FALSE,NA,NA
"22","What the hell is up with this 6pm start on a Monday? I thought the game started at 7pm? #celtics",FALSE,0,NA,2018-05-07 22:32:05,FALSE,NA,"993619507682963461",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","m_anderson2015",0,FALSE,FALSE,NA,NA
"23","Wish I took the Celtics on the moneyline! Ì†ΩÌ∞£",FALSE,0,NA,2018-05-07 22:32:05,FALSE,NA,"993619506047012865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TweetyFades",0,FALSE,FALSE,NA,NA
"24","Let‚Äôs go Celtics!! ‚òòÔ∏è @celtics @T_Rozzay3 @FCHWPO @NBAonTNT https://t.co/zIFpAEcM2o",FALSE,0,NA,2018-05-07 22:32:04,FALSE,NA,"993619501349392385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bearded_Jeff",0,FALSE,FALSE,NA,NA
"25","Celtics love playing games like this",FALSE,0,NA,2018-05-07 22:32:04,FALSE,NA,"993619501315960833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EvanValenti",0,FALSE,FALSE,NA,NA
"26","It‚Äôs Win or Go Home for the Philadelphia 76ers as the Boston Celtics seek to advance in the Eastern Conference Fina‚Ä¶ https://t.co/uvPTZzQf0n",FALSE,0,NA,2018-05-07 22:32:03,TRUE,NA,"993619498438557696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheVelvetiere",0,FALSE,FALSE,NA,NA
"27","Fim do Q1: 76ers 21-22 Celtics",FALSE,0,NA,2018-05-07 22:32:03,FALSE,NA,"993619498241527808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","duhmadeira",0,FALSE,FALSE,NA,NA
"28","Let‚Äôs Go Boston Celtics!! #Celtics",FALSE,0,NA,2018-05-07 22:32:03,FALSE,NA,"993619496547028992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","R_sigala05",0,FALSE,FALSE,NA,NA
"29","End of 1Q: Celtics 22, 76ers 21

Celts shot just 30%, and Sixers shot just 32%. Neither team playing well. Crowd is‚Ä¶ https://t.co/Q0QWz1l3W9",FALSE,9,NA,2018-05-07 22:32:02,TRUE,NA,"993619494554742784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Marc_DAmico",3,FALSE,FALSE,NA,NA
"30","Embiid joga mto... Mas acho que ser√° varrido hj rs ‚Äî assistindo Boston Celtics vs Philadelphia 76ers",FALSE,0,NA,2018-05-07 22:32:02,FALSE,NA,"993619493653041152",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","will_dasull",0,FALSE,FALSE,NA,NA
"31","Espero mesmo que os sixers ganhem hoje, ate agora tem atirado um pouco mal, mas os celtics tbm por isso",FALSE,0,NA,2018-05-07 22:32:02,FALSE,NA,"993619491975245824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christianhou2",0,FALSE,FALSE,NA,NA
"32","end of 1st Q
#Celtics 22, #Sixers 21",FALSE,0,NA,2018-05-07 22:32:02,FALSE,NA,"993619491601993729",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MetsFanInPhilly",0,FALSE,FALSE,NA,NA
"33","I cant tell if the sixers just suck or if the celtics are gonna be unstoppable when kyrie and gordon come back",FALSE,0,NA,2018-05-07 22:32:01,FALSE,NA,"993619490800914432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dr_BleachersPhD",0,FALSE,FALSE,NA,NA
"34","Being a Celtics point guard is gonna be a challenge on the reboot of Fear Factor",FALSE,0,NA,2018-05-07 22:32:01,FALSE,NA,"993619490196938752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marco_Romo",0,FALSE,FALSE,NA,NA
"35","Ugly quarter and we‚Äôre still up. Let‚Äôs go. #celtics",FALSE,0,NA,2018-05-07 22:32:01,FALSE,NA,"993619490087817216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brsullivan22",0,FALSE,FALSE,NA,NA
"36","Celtics 22-21 end of first",FALSE,0,NA,2018-05-07 22:32:01,FALSE,NA,"993619487898259457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cailloubh",0,FALSE,FALSE,NA,NA
"37","#Celtics up 22-21",FALSE,2,NA,2018-05-07 22:32:00,FALSE,NA,"993619486786932739",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PompeyOnSixers",0,FALSE,FALSE,NA,NA
"38","Shane Larkin (shoulder) headed to locker room Monday. #Celtics #NBA",FALSE,0,NA,2018-05-07 22:32:00,FALSE,NA,"993619484014403585",NA,"<a href=""http://basketballroto.com"" rel=""nofollow"">BasketballRoto</a>","BasketballRoto",0,FALSE,FALSE,NA,NA
"39","Nice shot by Smart to end the first quarter. Celtics lead by 1 after 1. #CUsRise",FALSE,0,NA,2018-05-07 22:31:59,FALSE,NA,"993619481183301633",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TWfan19",0,FALSE,FALSE,NA,NA
"40","En vrai @beinsports_FR vs diffusez pas le game 4 des celtics c'est s√©rieux √ßa",FALSE,0,NA,2018-05-07 22:31:58,FALSE,NA,"993619476921880576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmalfitanoLoris",0,FALSE,FALSE,NA,NA
"41","End 1st quarter: Celtics 22, 76ers 21",FALSE,2,NA,2018-05-07 22:31:57,FALSE,NA,"993619474023579648",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BGlobeSports",1,FALSE,FALSE,NA,NA
"42","T.J. McConnell starts in place of Robert Covington for Sixers in Game 4 https://t.co/4u26cPVgz0 https://t.co/1l9fXENbGR",FALSE,0,NA,2018-05-07 22:31:57,FALSE,NA,"993619473201418240",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","sixersnewsfeed",0,FALSE,FALSE,NA,NA
"43","#Celtics
‚è∞ FIM DE Q1 ‚è∞
BOS 22 vs 21 PHI

#NBAnoSporTV #CUsRise #BeatPhila",FALSE,0,NA,2018-05-07 22:31:57,FALSE,NA,"993619470705885184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CelticsPlacar",0,FALSE,FALSE,NA,NA
"44","That was a garbage quarter @celtics",FALSE,0,NA,2018-05-07 22:31:57,FALSE,NA,"993619470676570112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Steve42_",0,FALSE,FALSE,NA,NA
"45","22-21 finaliza el primer cuarto va dominando Boston Celtics ante Philadelphia

#NBAPlayoffs",FALSE,0,NA,2018-05-07 22:31:56,FALSE,NA,"993619469326077952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FranklinMC31",0,FALSE,FALSE,NA,NA
"46","22-21 Celtics end 1st in a quarter that was not good for anyone.",FALSE,0,NA,2018-05-07 22:31:52,FALSE,NA,"993619453127614471",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","APgelston",0,FALSE,FALSE,NA,NA
"47","@stoolpresidente nice prime time tv slot for the Celtics tonight!",FALSE,0,"stoolpresidente",2018-05-07 22:31:52,FALSE,NA,"993619452934705159","43775786","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SeeRed692",0,FALSE,FALSE,NA,NA
"48","Is it kind of weird that Markieff Morris is wearing a Celtics jersey?",FALSE,1,NA,2018-05-07 22:31:52,FALSE,NA,"993619452888518657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikeColeNESN",0,FALSE,FALSE,NA,NA
"49","@_chris_valenti @celtics I would but *you're",FALSE,0,"_chris_valenti",2018-05-07 22:31:52,FALSE,"993606930697404416","993619451483447297","2794336268","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JuicyJaymz",0,FALSE,FALSE,NA,NA
"50","Fim do 1Q!
Sixers 21 vs 22 Celtics",FALSE,0,NA,2018-05-07 22:31:51,FALSE,NA,"993619449247944704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TTPbrasil21",0,FALSE,FALSE,NA,NA
"51","Celtics!!!!!",FALSE,0,NA,2018-05-07 22:31:50,FALSE,NA,"993619443166138369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GChrisB1990",0,FALSE,FALSE,NA,NA
"52","FIM DE 1Q
Sixers 21 x 22 Celtics",FALSE,0,NA,2018-05-07 22:31:49,FALSE,NA,"993619438816686080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrBleedGreen",0,FALSE,FALSE,NA,NA
"53","Go Celtics Ì†ºÌΩÄ https://t.co/CfRx4pqdVQ",FALSE,0,NA,2018-05-07 22:31:48,FALSE,NA,"993619436228698113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DxMaica",0,FALSE,FALSE,NA,NA
"54","LETS GO CELTICS",FALSE,0,NA,2018-05-07 22:31:48,FALSE,NA,"993619435918327808",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Djprappa",0,FALSE,FALSE,NA,NA
"55","Pas de celtics sixers en direct. Je me demande a quoi sert @beinsports_FR de plus en plus. Si c‚Äôest pour retransmet‚Ä¶ https://t.co/GPKt6Yb9TO",FALSE,0,NA,2018-05-07 22:31:48,TRUE,NA,"993619433221443584",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","largentin7",0,FALSE,FALSE,NA,NA
"56","I hope Celtics wrap up this series",FALSE,0,NA,2018-05-07 22:31:47,FALSE,NA,"993619429287186432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tomboyfresh",0,FALSE,FALSE,NA,NA
"57","Before this series I thought if the Celtics get 2 games then Brad Stevens deserved major credit lol.",FALSE,0,NA,2018-05-07 22:31:46,FALSE,NA,"993619428100231168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kyro7",0,FALSE,FALSE,NA,NA
"58","Kieff morris in a celtics jersey???? After last year‚Äôs ECSF, i know its his brother but i thought i would never see the day.",FALSE,0,NA,2018-05-07 22:31:43,FALSE,NA,"993619415827730433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","One_Crazy_Sikhi",0,FALSE,FALSE,NA,NA
"59","76ers trailing the Boston Celtics 22-21 at the end of the 1st quarter. Neither team is shooting well at all.",FALSE,0,NA,2018-05-07 22:31:43,FALSE,NA,"993619412849758213",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MrUram",0,FALSE,FALSE,NA,NA
"60","#NBANoSporTV HOJE VAI DAR CELTICS!! JAYSON TATUM MOSTRANDO PRO SIMMONS QUEM √â O MELHOR ROOKIE! #CusRise #Celtics",FALSE,0,NA,2018-05-07 22:31:43,FALSE,NA,"993619412199661570",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","David33004730",0,FALSE,FALSE,NA,NA
"61","Celtics injuries been crazy since game 1",FALSE,3,NA,2018-05-07 22:31:42,FALSE,NA,"993619409087348738",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nitzbluv",0,FALSE,FALSE,NA,NA
"62","Markieff Morris is on the house! E com a camiseta do Celtics do irm√£o dele. Tomara que ele n seja p√© frio.

#CUsRise #Celtics #NBAnoSporTV",FALSE,0,NA,2018-05-07 22:31:42,FALSE,NA,"993619409041321984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rogerpeixotto",0,FALSE,FALSE,NA,NA
"63","Fim do 1Q

#Celtics 22-21 #HereTheyCome

#NBAPlayoffs #NBAnoSporTV #CUsRise",FALSE,4,NA,2018-05-07 22:31:42,FALSE,NA,"993619408668020737",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Celtics_Brasil",0,FALSE,FALSE,NA,NA
"64","#76ers #Celtics....#JJRedick...#Duke legend...glad to see him away from #CP3...#Clippers...tho..good years..Where's‚Ä¶ https://t.co/oA5j3dv2iZ",FALSE,0,NA,2018-05-07 22:31:41,TRUE,NA,"993619404142227456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kiner110",0,FALSE,FALSE,NA,NA
"65","Celtics lead 22-21 at end of 1st",FALSE,0,NA,2018-05-07 22:31:40,FALSE,NA,"993619402556891136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","David_Malandra",0,FALSE,FALSE,NA,NA
"66","Annnd we're down to 2 point guards for the #Celtics.
What I wouldn't do to swap out Nader on the roster for Jabari Bird.",FALSE,0,NA,2018-05-07 22:31:39,FALSE,NA,"993619397217579015",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CarlosDngrfield",0,FALSE,FALSE,NA,NA
"67","Who you got today? @celtics @sixers? @Raptors @cavs ??",FALSE,0,NA,2018-05-07 22:31:37,FALSE,NA,"993619390779219968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_slickrick",0,FALSE,FALSE,NA,NA
"68","#SixersPlayoffs

Sixers          21
Celtics        22

End of 1st",FALSE,0,NA,2018-05-07 22:31:37,FALSE,NA,"993619389881704449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrenDee85",0,FALSE,FALSE,NA,NA
"69","No more injuries for the Celtics, please",FALSE,0,NA,2018-05-07 22:31:36,FALSE,NA,"993619385016307719",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","notreallykrl",0,FALSE,FALSE,NA,NA
"70","Hospital Celtics are now down Irving, Hayward, Theis and Larkin and are playing a hampered Jaylen Brown and Marcus‚Ä¶ https://t.co/laSSQxW59i",FALSE,0,NA,2018-05-07 22:31:36,TRUE,NA,"993619383493775361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BOSsportsrage",0,FALSE,FALSE,NA,NA
"71","Celtics 22 - Sixers 21 after first quarter",FALSE,3,NA,2018-05-07 22:31:35,FALSE,NA,"993619380427788289",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JCameratoNBCS",0,FALSE,FALSE,NA,NA
"72","@CafeDeRick Has visto a Markieff con la camiseta de los Celtics? Flipo que un jugador de la NBA encima de un equipo rival haga eso.",FALSE,0,"CafeDeRick",2018-05-07 22:31:35,FALSE,"993618502564098048","993619378590699521","359707744","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lowkino",0,FALSE,FALSE,NA,NA
"73","We might've anointed Joel Embiid and Ben Simmons a little early - they definitely got some learning to do. And we d‚Ä¶ https://t.co/JCa1NvSjzP",FALSE,3,NA,2018-05-07 22:31:33,TRUE,NA,"993619372458610690",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TheUndefeated",0,FALSE,FALSE,NA,NA
"74","I like these Celtics jerseys tho",FALSE,0,NA,2018-05-07 22:31:33,FALSE,NA,"993619371724607492",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ScottsTh0ts",0,FALSE,FALSE,NA,NA
"75","I believe in the Celtics I really do, but I talk a lot of trash about every other team mostly because anytime someo‚Ä¶ https://t.co/FPlk4wCNYI",FALSE,0,NA,2018-05-07 22:31:29,TRUE,NA,"993619356008505344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lmoneybidness",0,FALSE,FALSE,NA,NA
"76","End of 1st, Sixers 21-22 Celtics
#Celtics #CUsRise",FALSE,0,NA,2018-05-07 22:31:28,FALSE,NA,"993619349461258240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","i_fernandez13",0,FALSE,FALSE,NA,NA
"77","Smart +2

22-21

#NBAPlayoffs #NBAnoSporTV #CUsRise",FALSE,0,NA,2018-05-07 22:31:26,FALSE,NA,"993619342762872838",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Celtics_Brasil",0,FALSE,FALSE,NA,NA
"78","...and we're on to the #Sox and #Celts #DirtyWater@Celtics  #BRUINS #Patriots #4sportcity #BOSTON #YankeesSuck  GO C's GO GREEN!",FALSE,0,NA,2018-05-07 22:31:25,FALSE,NA,"993619339877277699",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Shaddoe6",0,FALSE,FALSE,NA,NA
"79","@edward_schroff @cavs Oh, well my next team of the east will be Celtics. They will gobble the Cavs.",FALSE,0,"edward_schroff",2018-05-07 22:31:24,FALSE,"993618999895318528","993619336261652480","967533434015956993","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jericsson123",0,FALSE,FALSE,NA,NA
"80","@chrissylynn7837 @CncBHDdubBsbLuv @AJsgirlfriend20 @celtics @DonnieWahlberg @MargaretTallma1 Crap!  Another injury Ì†ΩÌ∏°",FALSE,2,"chrissylynn7837",2018-05-07 22:31:24,FALSE,"993618531798446080","993619335146102784","1711349736","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DDUBGIRL69",0,FALSE,FALSE,NA,NA
"81","I'm watching the Celtics gam.e PLEASE competitive halo players play w strongside before they let reiku or those oth‚Ä¶ https://t.co/ms30D3EBpY",FALSE,0,NA,2018-05-07 22:31:23,TRUE,NA,"993619330540720135",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JediMasterMatic",0,FALSE,FALSE,NA,NA
"82","Ich mag das @YouTube-Video: https://t.co/zPbmwKAJry Stephen A. Smith publicly apologizes to Celtics on national TV | First Take | ESPN",FALSE,0,NA,2018-05-07 22:31:22,FALSE,NA,"993619325180264448",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","LocoGrecoG4",0,FALSE,FALSE,NA,NA
"83","@BenNoelk Happened last year during Celtics-Wizards",FALSE,0,"BenNoelk",2018-05-07 22:31:21,FALSE,"993618882479951872","993619320197574656","478130706","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yungmacedgod",0,FALSE,FALSE,NA,NA
"84","Shane Larkin is hurt  Tough blow for the celtics this pretty much all but guarantees a sixer victory",FALSE,0,NA,2018-05-07 22:31:20,FALSE,NA,"993619316041027584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GregParchment",0,FALSE,FALSE,NA,NA
"85","@sdbristol92 Not a fan of this one. Nobody on Celtics like LeBron.",FALSE,0,"sdbristol92",2018-05-07 22:31:19,FALSE,"993618864478019584","993619312270340096","2238167118","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OldTakesExposed",0,FALSE,FALSE,NA,NA
"86","Finally, a Celtics game I actually have time to watch! Let's go C's!

#Celtics #Boston #NBA #CUsRise",FALSE,0,NA,2018-05-07 22:31:18,FALSE,NA,"993619309745377280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chuckkuenzler",0,FALSE,FALSE,NA,NA
"87","Celtics vs 76ers Nba Game 4 Live Stream https://t.co/9yTIOlSOYE",FALSE,0,NA,2018-05-07 22:31:15,FALSE,NA,"993619295157370880",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","JakleenMorn",0,FALSE,FALSE,NA,NA
"88","T.J. McConnell starts in place of Robert Covington for Sixers in Game 4. https://t.co/iqTZSroT6Z",FALSE,0,NA,2018-05-07 22:31:14,FALSE,NA,"993619294037700611",NA,"<a href=""http://radio3.io/"" rel=""nofollow"">radio3.io</a>","nbariver",0,FALSE,FALSE,NA,NA
"89","Let's go Celtics!! #CUsRise",FALSE,0,NA,2018-05-07 22:31:07,FALSE,NA,"993619264002318337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ELingzzz",0,FALSE,FALSE,NA,NA
"90","@TheKingBuckeye @TreyFlynnNBA @undisputed @RealSkipBayless @Jumpman23 He faced those great Celtics teams twice in t‚Ä¶ https://t.co/EcsKy2gUXE",FALSE,0,"TheKingBuckeye",2018-05-07 22:31:07,TRUE,"993618588190871553","993619263427633152","828850232993517569","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","asiddiqui15",0,FALSE,FALSE,NA,NA
